adult;backdrop_path;belongs_to_collection;budget;genres;homepage;id;imdb_id;original_language;original_title;overview;popularity;poster_path;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;status;tagline;title;video;vote_average;vote_count
False;/yGTku4DYJ5BiVraUvP3tvTUuYiv.jpg;;0;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}];;419;tt0383041;de;Vom Suchen und Finden der Liebe;Director helmut Dietls and Patric Susskinds illustrate a legendary story of two lovers who cant keep themselves away from death.;1,133;/eauZ3KLBcBejZDyXge5HoWJ6zwn.jpg;[{'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE', 'movie_id': 419}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 419}];2005-01-27;0;105;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 419}];Released;;About the Looking for and the Finding of Love;False;4,5;13
False;/7tWktnLQ81G8pHUkhuTebcTkcB3.jpg;;50000000;[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}];;421;tt0362270;en;The Life Aquatic with Steve Zissou;Renowned oceanographer Steve Zissou has sworn vengeance upon the rare shark that devoured a member of his crew. In addition to his regular team, he is joined on his boat by Ned, a man who believes Zissou to be his father, and Jane, a journalist pregnant by a married man. They travel the sea, all too often running into pirates and, perhaps more traumatically, various figures from Zissou's past, including his estranged wife, Eleanor.;14,95;/qZoFLNBC78jzboWeDH6Ha0qavF2.jpg;[{'id': 23449, 'logo_path': None, 'name': 'American Empirical Pictures', 'origin_country': 'US', 'movie_id': 421}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US', 'movie_id': 421}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US', 'movie_id': 421}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 421}];2004-12-10;34808403;119;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 421}, {'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska', 'movie_id': 421}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português', 'movie_id': 421}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français', 'movie_id': 421}, {'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': '', 'movie_id': 421}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 421}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano', 'movie_id': 421}];Released;The deeper you go, the weirder life gets.;The Life Aquatic with Steve Zissou;False;7,123;2488
False;/hiXMQiwpa0fqPJxWLSMWTbpiWn8.jpg;;0;[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}];;422;tt0056801;it;8½;Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.;14,132;/60rbYRidGzWjb6cjZ2elIiztvpp.jpg;[{'id': 9387, 'logo_path': None, 'name': 'Cineriz', 'origin_country': 'IT', 'movie_id': 422}, {'id': 10882, 'logo_path': None, 'name': 'Francinex', 'origin_country': 'FR', 'movie_id': 422}];[{'iso_3166_1': 'IT', 'name': 'Italy', 'movie_id': 422}, {'iso_3166_1': 'FR', 'name': 'France', 'movie_id': 422}];1963-02-14;0;139;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 422}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 422}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français', 'movie_id': 422}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano', 'movie_id': 422}];Released;A picture that goes beyond what men think about - because no man ever thought about it in quite this way!;8½;False;8,198;1972
False;/dVr11o9or7AS8AMPfwjSpEU83iU.jpg;;35000000;[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}];http://www.thepianistmovie.com/;423;tt0253474;en;The Pianist;"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.";52,825;/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg;[{'id': 250, 'logo_path': '/evWKasiElVQywuKv2dI72P9twz8.png', 'name': 'Canal+ Polska', 'origin_country': 'PL', 'movie_id': 423}, {'id': 208, 'logo_path': '/bxQYlRhQu6nbohBEL0SWz8xIAGy.png', 'name': 'Bac Films', 'origin_country': 'FR', 'movie_id': 423}, {'id': 260, 'logo_path': None, 'name': 'Heritage Films', 'origin_country': 'PL', 'movie_id': 423}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE', 'movie_id': 423}, {'id': 266, 'logo_path': None, 'name': 'Agencja Produkcji Filmowej', 'origin_country': 'PL', 'movie_id': 423}, {'id': 268, 'logo_path': '/vxMEWcZ4TZ5XaK3fMVM4PRjvUDv.png', 'name': 'FilmFernsehFonds Bayern', 'origin_country': 'DE', 'movie_id': 423}, {'id': 269, 'logo_path': None, 'name': 'Filmboard Berlin-Brandenburg (FBB)', 'origin_country': 'DE', 'movie_id': 423}, {'id': 355, 'logo_path': None, 'name': 'R.P. Productions', 'origin_country': 'FR', 'movie_id': 423}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR', 'movie_id': 423}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR', 'movie_id': 423}, {'id': 6480, 'logo_path': '/qJUUNzFYXNUDaisssBTV3Zdki9R.png', 'name': 'TVP', 'origin_country': 'PL', 'movie_id': 423}, {'id': 265, 'logo_path': None, 'name': 'Runteam', 'origin_country': 'GB', 'movie_id': 423}, {'id': 2026, 'logo_path': '/q9s9KGhSsFEnpTmLLwprytB3T3d.png', 'name': 'FFA', 'origin_country': 'DE', 'movie_id': 423}];[{'iso_3166_1': 'FR', 'name': 'France', 'movie_id': 423}, {'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 423}, {'iso_3166_1': 'PL', 'name': 'Poland', 'movie_id': 423}, {'iso_3166_1': 'GB', 'name': 'United Kingdom', 'movie_id': 423}];2002-09-17;120072577;150;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 423}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski', 'movie_id': 423}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 423}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский', 'movie_id': 423}];Released;Music was his passion. Survival was his masterpiece.;The Pianist;False;8,383;7993
False;/zb6fM1CX41D9rF9hdgclu0peUmy.jpg;;22000000;[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}];http://www.schindlerslist.com/;424;tt0108052;en;Schindler's List;The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.;67,972;/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg;[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US', 'movie_id': 424}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 424}];1993-12-15;321365567;195;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 424}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski', 'movie_id': 424}, {'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית', 'movie_id': 424}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 424}];Released;Whoever saves one life, saves the world entire.;Schindler's List;False;8,569;13983
False;/a9ykRAWtQnI3SsZDfh8sCJo5cWI.jpg;{'id': 8354, 'name': 'Ice Age Collection', 'poster_path': '/8lUIzdsiIT3p4GEbiECxL2bDGPG.jpg', 'backdrop_path': '/vrNxDKVRbsTUUvSdZPDvtGNQL5X.jpg'};59000000;[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}];http://www.iceagemovies.com/films/ice-age;425;tt0268380;en;Ice Age;With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.;139,509;/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg;[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US', 'movie_id': 425}, {'id': 9383, 'logo_path': '/ppeMh4iZJQUMm1nAjRALeNhWDfU.png', 'name': 'Blue Sky Studios', 'origin_country': 'US', 'movie_id': 425}, {'id': 11749, 'logo_path': '/5AzTeZkSCFhiGZ86g2nz8SAHtgy.png', 'name': '20th Century Fox Animation', 'origin_country': 'US', 'movie_id': 425}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 425}];2002-03-10;383257136;81;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 425}];Released;They came. They thawed. They conquered.;Ice Age;False;7,342;11921
False;/77aHwg1SCy89rfvQtiruPU58qEV.jpg;;2479000;[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}];;426;tt0052357;en;Vertigo;A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.;36,72;/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg;[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US', 'movie_id': 426}, {'id': 10715, 'logo_path': None, 'name': 'Alfred J. Hitchcock Productions', 'origin_country': 'US', 'movie_id': 426}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 426}];1958-05-28;7797728;128;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 426}];Released;Alfred Hitchcock engulfs you in a whirlpool of terror and tension!;Vertigo;False;8,2;5030
False;/3yYNJeR6JynSE3Y1AfVIJQ6g3UX.jpg;{'id': 619806, 'name': 'Monsieur Hulot Collection', 'poster_path': '/5aZEAktNNBUcZEh9Rl81jmmp5pb.jpg', 'backdrop_path': '/zGjOWVzgEZiHHM6L1pp5eAgBqio.jpg'};0;[{'id': 35, 'name': 'Comedy'}];;427;tt0050706;fr;Mon oncle;Genial, bumbling Monsieur Hulot loves his top-floor apartment in a grimy corner of the city, and cannot fathom why his sister's family has moved to the suburbs. Their house is an ultra-modern nightmare, which Hulot only visits for the sake of stealing away his rambunctious young nephew. Hulot's sister, however, wants to win him over to her new way of life, and conspires to set him up with a wife and job.;10,559;/wH6RyPiXFy8INLbViVkchLVOmBc.jpg;[{'id': 13800, 'logo_path': None, 'name': 'Gaumont Distribution', 'origin_country': '', 'movie_id': 427}, {'id': 30847, 'logo_path': None, 'name': 'Specta Films', 'origin_country': '', 'movie_id': 427}, {'id': 21172, 'logo_path': None, 'name': 'Alter Films', 'origin_country': 'FR', 'movie_id': 427}, {'id': 93469, 'logo_path': None, 'name': 'Film del Centauro', 'origin_country': 'IT', 'movie_id': 427}, {'id': 93470, 'logo_path': None, 'name': 'Cady Films', 'origin_country': '', 'movie_id': 427}, {'id': 30931, 'logo_path': None, 'name': 'Gray Film', 'origin_country': 'FR', 'movie_id': 427}];[{'iso_3166_1': 'FR', 'name': 'France', 'movie_id': 427}, {'iso_3166_1': 'IT', 'name': 'Italy', 'movie_id': 427}];1958-05-10;0;118;[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français', 'movie_id': 427}];Released;Mr Hulot takes a precious, playful ... and purely premeditated look at modern times ...;Mon Oncle;False;7,398;447
False;/sycZVq9EFigchg6QEyCHzjrcHIf.jpg;;0;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];;428;tt0806679;de;Sommer '04;Sommer ’04 is a character study of a family on vacation. German director Stefan Krohmer examines the emotional abyss and problems behind the seemingly nice facade of an intact family as they experience guilt, love and jealousy.;2,994;/iXZX1B2BaAXEo59KCV1CY4K1S4j.jpg;[{'id': 73876, 'logo_path': None, 'name': 'Ö-Filmproduktion', 'origin_country': 'DE', 'movie_id': 428}, {'id': 587, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'DE', 'movie_id': 428}, {'id': 124, 'logo_path': '/7MjDMOybX0D3fcIEpCyY9es5XZU.png', 'name': 'SWR', 'origin_country': 'DE', 'movie_id': 428}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 428}];2006-10-11;630464;97;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 428}];Released;;Summer '04;False;6,0;20
False;/eoCSp75lxatmIa6aGqfnzwtbttd.jpg;;1200000;[{'id': 37, 'name': 'Western'}];http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly;429;tt0060196;it;Il buono, il brutto, il cattivo;While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.;54,381;/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg;[{'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US', 'movie_id': 429}, {'id': 7508, 'logo_path': None, 'name': 'PEA', 'origin_country': 'IT', 'movie_id': 429}, {'id': 42498, 'logo_path': None, 'name': 'Arturo González Producciones Cinematográficas', 'origin_country': 'ES', 'movie_id': 429}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE', 'movie_id': 429}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 429}, {'iso_3166_1': 'IT', 'name': 'Italy', 'movie_id': 429}, {'iso_3166_1': 'ES', 'name': 'Spain', 'movie_id': 429}, {'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 429}];1966-12-23;25253887;161;[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano', 'movie_id': 429}];Released;For three men the Civil War wasn't hell. It was practice.;The Good, the Bad and the Ugly;False;8,482;7344
False;/vo3cB6xkMswMz9gB2X517TmxmI2.jpg;;3000000;[{'id': 35, 'name': 'Comedy'}];;430;tt0055256;en;One, Two, Three;C.R. MacNamara will do anything to get a promotion within the Coca-Cola company, including looking after boss W.P. Hazeltine's rebellious teenage daughter, Scarlett. When Scarlett visits Berlin, where C.R. is stationed, she reveals that she is married to a communist named Otto Piffl -- and C.R. recognizes that Otto's anti-establishment stance will clash with his boss's own political views, possibly jeopardizing his promotion.;9,904;/yWQE227ub1frfnjP5HZy0wLF0wu.jpg;[{'id': 219, 'logo_path': None, 'name': 'The Mirisch Company', 'origin_country': 'US', 'movie_id': 430}, {'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US', 'movie_id': 430}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 430}];1961-12-15;4000000;115;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 430}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 430}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский', 'movie_id': 430}];Released;Billy Wilder's Explosive New Comedy;One, Two, Three;False;7,568;311
False;/1AZz3SSYB3i9FOfc8r3enewSsRM.jpg;{'id': 432, 'name': 'Cube Collection', 'poster_path': '/pRshONhwgQYb2IYcxhEIMDFc62d.jpg', 'backdrop_path': '/4SdZhO4M5vJ48dqp7r8PieZ37RJ.jpg'};350000;[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}];;431;tt0123755;en;Cube;A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.;17,576;/iNwm6fpDqQ4WjwhYI8EW6LPklod.jpg;[{'id': 22207, 'logo_path': None, 'name': 'Cube Libre', 'origin_country': '', 'movie_id': 431}, {'id': 21953, 'logo_path': None, 'name': 'Feature Film Project', 'origin_country': '', 'movie_id': 431}, {'id': 22208, 'logo_path': None, 'name': 'Harold Greenberg Fund', 'origin_country': '', 'movie_id': 431}, {'id': 22209, 'logo_path': None, 'name': 'Odeon Films', 'origin_country': 'CA', 'movie_id': 431}, {'id': 22210, 'logo_path': None, 'name': 'Ontario Film Development Corporation', 'origin_country': '', 'movie_id': 431}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA', 'movie_id': 431}, {'id': 22211, 'logo_path': None, 'name': 'Viacom Canada', 'origin_country': '', 'movie_id': 431}];[{'iso_3166_1': 'CA', 'name': 'Canada', 'movie_id': 431}];1997-09-09;8969065;90;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 431}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 431}];Released;Don't look for a reason... Look for a way out.;Cube;False;6,793;4160
False;/prVH6SyQ6yDmzVxxkcr57zhLM5C.jpg;{'id': 527439, 'name': 'Mary Poppins Collection', 'poster_path': '/zhRdMHwitG9vOuRjrzZA4KdLEix.jpg', 'backdrop_path': '/7f3qwby0wlw4y1vG7yQqhme5iTK.jpg'};6000000;[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}];https://movies.disney.com/mary-poppins;433;tt0058331;en;Mary Poppins;Mr Banks is looking for a nanny for his two mischievous children and comes across Mary Poppins, an angelic nanny. She not only brings a change in their lives but also spreads happiness.;24,591;/ei8hhYCMfURfPOXKBnyl61be2iV.jpg;[{'id': 3166, 'logo_path': '/vyyv4Gy9nPqAZKElPm2izLlEaVS.png', 'name': 'Walt Disney Productions', 'origin_country': 'US', 'movie_id': 433}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 433}];1964-12-17;103082380;139;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 433}];Released;It's supercalifragilisticexpialidocious!;Mary Poppins;False;7,57;4215
False;/cFMl2jt9ABthgLbCgZ08jWLQMd7.jpg;;0;[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];http://www.knallhart-derfilm.de;434;tt0475317;de;Knallhart;From the youth directed novel of the same name by Greogor Tressnow comes a film by Detlev Buck that is a realistic portrait of life in the section of Berlin called Neukölln. It’s about power and weakness, delinquents and victims, and the difficulties a 15-year-old faces in a poor and criminal environment.;4,856;/vYd5v3GXDBwPvK6897gNj8DEHkB.jpg;[{'id': 230, 'logo_path': '/vR8ccDm0U23rMhz7QjNjkw8OPw.png', 'name': 'Boje Buck Produktion GmbH', 'origin_country': 'DE', 'movie_id': 434}];[{'iso_3166_1': 'DE', 'name': 'Germany', 'movie_id': 434}];2006-03-09;0;98;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 434}];Released;;Tough Enough;False;6,679;42
